film_name,chunk_num,sent_num,token_num,token_str,term_str,speaker,pos,pos_group
miyazaki_howls_moving_castle,144,0,7,day,day,Sophie,NN,n
miyazaki_howls_moving_castle,144,0,8,so,so,Sophie,IN,x
miyazaki_howls_moving_castle,144,0,9,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,144,0,10,go,go,Sophie,VBP,v
miyazaki_howls_moving_castle,144,0,11,on,on,Sophie,IN,x
miyazaki_howls_moving_castle,145,0,0,Well…,well,Honey,IN,x
miyazaki_howls_moving_castle,145,0,1,if,if,Honey,IN,x
miyazaki_howls_moving_castle,145,0,2,you,you,Honey,PRP,x
miyazaki_howls_moving_castle,145,0,3,insist,insist,Honey,VBP,v
miyazaki_howls_moving_castle,146,0,0,Up,up,Sophie,IN,x
miyazaki_howls_moving_castle,146,0,1,we,we,Sophie,PRP,x
miyazaki_howls_moving_castle,146,0,2,go…,go,Sophie,VBP,v
miyazaki_howls_moving_castle,147,0,0,This,this,Sophie,DT,x
miyazaki_howls_moving_castle,147,0,1,isn,isn,Sophie,NN,n
miyazaki_howls_moving_castle,147,0,2,t,t,Sophie,VBZ,v
miyazaki_howls_moving_castle,147,0,3,so,so,Sophie,RB,r
miyazaki_howls_moving_castle,147,0,4,bad,bad,Sophie,JJ,j
miyazaki_howls_moving_castle,147,0,5,now,now,Sophie,RB,r
miyazaki_howls_moving_castle,147,0,6,is,is,Sophie,VBZ,v
miyazaki_howls_moving_castle,147,0,7,it,it,Sophie,PRP,x
miyazaki_howls_moving_castle,147,1,0,You,you,Sophie,PRP,x
miyazaki_howls_moving_castle,147,1,1,re,re,Sophie,NNS,n
miyazaki_howls_moving_castle,147,1,2,still,still,Sophie,RB,r
miyazaki_howls_moving_castle,147,1,3,in,in,Sophie,IN,x
miyazaki_howls_moving_castle,147,1,4,pretty,pretty,Sophie,RB,r
miyazaki_howls_moving_castle,147,1,5,good,good,Sophie,JJ,j
miyazaki_howls_moving_castle,147,1,6,shape,shape,Sophie,NN,n
miyazaki_howls_moving_castle,147,1,7,and,and,Sophie,CC,x
miyazaki_howls_moving_castle,147,1,8,your,your,Sophie,PRP$,x
miyazaki_howls_moving_castle,147,1,9,clothes,clothes,Sophie,NNS,n
miyazaki_howls_moving_castle,147,1,10,finally,finally,Sophie,RB,r
miyazaki_howls_moving_castle,147,1,11,suit,suit,Sophie,VB,v
miyazaki_howls_moving_castle,148,0,0,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,149,0,0,But,but,Sophie,CC,x
miyazaki_howls_moving_castle,149,0,1,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,149,0,2,can,can,Sophie,MD,x
miyazaki_howls_moving_castle,149,0,3,t,t,Sophie,JJ,j
miyazaki_howls_moving_castle,149,0,4,stay,stay,Sophie,NN,n
miyazaki_howls_moving_castle,149,0,5,here,here,Sophie,RB,r
miyazaki_howls_moving_castle,149,0,6,like,like,Sophie,IN,x
miyazaki_howls_moving_castle,149,0,7,this,this,Sophie,DT,x
miyazaki_howls_moving_castle,149,0,8,for,for,Sophie,IN,x
miyazaki_howls_moving_castle,149,0,9,long,long,Sophie,RB,r
miyazaki_howls_moving_castle,150,0,0,Oh,oh,Sophie,UH,x
miyazaki_howls_moving_castle,150,0,1,oh…,oh,Sophie,JJ,j
miyazaki_howls_moving_castle,150,0,2,Being,being,Sophie,NNP,n
miyazaki_howls_moving_castle,150,0,3,old,old,Sophie,JJ,j
miyazaki_howls_moving_castle,150,0,4,is,is,Sophie,VBZ,v
miyazaki_howls_moving_castle,150,0,5,worse,worse,Sophie,JJR,j
miyazaki_howls_moving_castle,150,0,6,than,than,Sophie,IN,x
miyazaki_howls_moving_castle,150,0,7,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,150,0,8,thought…,thought,Sophie,VBP,v
miyazaki_howls_moving_castle,151,0,0,They,they,Men,PRP,x
miyazaki_howls_moving_castle,151,0,1,say,say,Men,VBP,v
miyazaki_howls_moving_castle,151,0,2,their,their,Men,PRP$,x
miyazaki_howls_moving_castle,151,0,3,prince,prince,Men,NN,n
miyazaki_howls_moving_castle,151,0,4,is,is,Men,VBZ,v
miyazaki_howls_moving_castle,151,0,5,missing,missing,Men,VBG,v
miyazaki_howls_moving_castle,152,0,0,And,and,Men,CC,x
miyazaki_howls_moving_castle,152,0,1,they,they,Men,PRP,x
miyazaki_howls_moving_castle,152,0,2,re,re,Men,JJ,j
miyazaki_howls_moving_castle,152,0,3,blaming,blaming,Men,VBG,v
miyazaki_howls_moving_castle,152,0,4,us,us,Men,PRP,x
miyazaki_howls_moving_castle,153,0,0,Unbelievable,unbelievable,Men,JJ,j
miyazaki_howls_moving_castle,154,0,0,Yeah,yeah,Men,UH,x
miyazaki_howls_moving_castle,154,1,0,Yeah,yeah,Men,UH,x
miyazaki_howls_moving_castle,154,1,1,that,that,Men,DT,x
miyazaki_howls_moving_castle,154,1,2,sounds,sounds,Men,VBZ,v
miyazaki_howls_moving_castle,154,1,3,like,like,Men,IN,x
miyazaki_howls_moving_castle,154,1,4,they,they,Men,PRP,x
miyazaki_howls_moving_castle,154,1,5,re,re,Men,VB,v
miyazaki_howls_moving_castle,154,1,6,going,going,Men,VBG,v
miyazaki_howls_moving_castle,154,1,7,to,to,Men,TO,x
miyazaki_howls_moving_castle,154,1,8,start,start,Men,VB,v
miyazaki_howls_moving_castle,154,1,9,a,a,Men,DT,x
miyazaki_howls_moving_castle,154,1,10,war,war,Men,NN,n
miyazaki_howls_moving_castle,154,1,11,over,over,Men,IN,x
miyazaki_howls_moving_castle,154,1,12,it,it,Men,PRP,x
miyazaki_howls_moving_castle,154,2,0,That,that,Men,DT,x
miyazaki_howls_moving_castle,154,2,1,s,s,Men,VBP,v
miyazaki_howls_moving_castle,154,2,2,what,what,Men,WP,x
miyazaki_howls_moving_castle,154,2,3,I,i,Men,PRP,x
miyazaki_howls_moving_castle,154,2,4,heard,heard,Men,VBP,v
miyazaki_howls_moving_castle,155,0,0,That,that,Men,DT,x
miyazaki_howls_moving_castle,155,0,1,s,s,Men,JJ,j
miyazaki_howls_moving_castle,155,0,2,terrible,terrible,Men,JJ,j
miyazaki_howls_moving_castle,156,0,0,Nobody,nobody,Men,NN,n
miyazaki_howls_moving_castle,156,0,1,wants,wants,Men,VBZ,v
miyazaki_howls_moving_castle,156,0,2,to,to,Men,TO,x
miyazaki_howls_moving_castle,156,0,3,go,go,Men,VB,v
miyazaki_howls_moving_castle,156,0,4,to,to,Men,TO,x
miyazaki_howls_moving_castle,156,0,5,war,war,Men,NN,n
miyazaki_howls_moving_castle,157,0,0,Let,let,Men,VB,v
miyazaki_howls_moving_castle,157,0,1,s,s,Men,VB,v
miyazaki_howls_moving_castle,157,0,2,hope,hope,Men,VBP,v
miyazaki_howls_moving_castle,157,0,3,the,the,Men,DT,x
miyazaki_howls_moving_castle,157,0,4,prince,prince,Men,NN,n
miyazaki_howls_moving_castle,157,0,5,turns,turns,Men,VBZ,v
miyazaki_howls_moving_castle,157,0,6,up,up,Men,RP,x
miyazaki_howls_moving_castle,157,0,7,soon,soon,Men,RB,r
miyazaki_howls_moving_castle,158,0,0,Excuse,excuse,Man,IN,x
miyazaki_howls_moving_castle,158,0,1,me,me,Man,PRP,x
miyazaki_howls_moving_castle,158,0,2,could,could,Man,MD,x
miyazaki_howls_moving_castle,158,0,3,you,you,Man,PRP,x
miyazaki_howls_moving_castle,158,0,4,use,use,Man,VB,v
miyazaki_howls_moving_castle,158,0,5,some,some,Man,DT,x
miyazaki_howls_moving_castle,158,0,6,help,help,Man,NN,n
miyazaki_howls_moving_castle,159,0,0,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,159,0,1,ll,ll,Sophie,RB,r
miyazaki_howls_moving_castle,159,0,2,be,be,Sophie,VB,v
miyazaki_howls_moving_castle,159,0,3,fine,fine,Sophie,JJ,j
miyazaki_howls_moving_castle,159,0,4,but,but,Sophie,CC,x
miyazaki_howls_moving_castle,159,0,5,thanks,thanks,Sophie,NNS,n
miyazaki_howls_moving_castle,159,0,6,for,for,Sophie,IN,x
miyazaki_howls_moving_castle,159,0,7,offering,offering,Sophie,NN,n
miyazaki_howls_moving_castle,159,1,0,That,that,Sophie,DT,x
miyazaki_howls_moving_castle,159,1,1,was,was,Sophie,VBD,v
miyazaki_howls_moving_castle,159,1,2,really,really,Sophie,RB,r
miyazaki_howls_moving_castle,159,1,3,kind,kind,Sophie,NN,n
miyazaki_howls_moving_castle,160,0,0,Sure,sure,Man,RB,r
miyazaki_howls_moving_castle,160,0,1,there,there,Man,EX,x
miyazaki_howls_moving_castle,160,0,2,s,s,Man,NN,n
miyazaki_howls_moving_castle,160,0,3,room,room,Man,NN,n
miyazaki_howls_moving_castle,160,0,4,in,in,Man,IN,x
miyazaki_howls_moving_castle,160,0,5,the,the,Man,DT,x
miyazaki_howls_moving_castle,160,0,6,back,back,Man,NN,n
miyazaki_howls_moving_castle,160,0,7,if,if,Man,IN,x
miyazaki_howls_moving_castle,160,0,8,you,you,Man,PRP,x
miyazaki_howls_moving_castle,160,0,9,d,d,Man,NNS,n
miyazaki_howls_moving_castle,160,0,10,like,like,Man,IN,x
miyazaki_howls_moving_castle,160,0,11,but,but,Man,CC,x
miyazaki_howls_moving_castle,160,0,12,where,where,Man,WRB,x
miyazaki_howls_moving_castle,160,0,13,re,re,Man,NN,n
miyazaki_howls_moving_castle,160,0,14,you,you,Man,PRP,x
miyazaki_howls_moving_castle,160,0,15,headed,headed,Man,VBN,v
miyazaki_howls_moving_castle,161,0,0,Just,just,Sophie,RB,r
miyazaki_howls_moving_castle,161,0,1,a,a,Sophie,DT,x
miyazaki_howls_moving_castle,161,0,2,little,little,Sophie,JJ,j
miyazaki_howls_moving_castle,161,0,3,ways,ways,Sophie,NNS,n
miyazaki_howls_moving_castle,161,0,4,farther,farther,Sophie,RB,r
miyazaki_howls_moving_castle,161,0,5,than,than,Sophie,IN,x
miyazaki_howls_moving_castle,161,0,6,where,where,Sophie,WRB,x
miyazaki_howls_moving_castle,161,0,7,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,161,0,8,re,re,Sophie,VB,v
miyazaki_howls_moving_castle,161,0,9,going,going,Sophie,VBG,v
miyazaki_howls_moving_castle,162,0,0,You,you,Man,PRP,x
miyazaki_howls_moving_castle,162,0,1,re,re,Man,VB,v
miyazaki_howls_moving_castle,162,0,2,crazy,crazy,Man,JJ,j
miyazaki_howls_moving_castle,162,0,3,if,if,Man,IN,x
miyazaki_howls_moving_castle,162,0,4,you,you,Man,PRP,x
miyazaki_howls_moving_castle,162,0,5,do,do,Man,VBP,v
miyazaki_howls_moving_castle,162,0,6,this,this,Man,DT,x
miyazaki_howls_moving_castle,162,0,7,grandma,grandma,Man,NN,n
miyazaki_howls_moving_castle,162,1,0,There,there,Man,EX,x
miyazaki_howls_moving_castle,162,1,1,s,s,Man,NN,n
miyazaki_howls_moving_castle,162,1,2,nothing,nothing,Man,NN,n
miyazaki_howls_moving_castle,162,1,3,but,but,Man,CC,x
miyazaki_howls_moving_castle,162,1,4,witches,witches,Man,NNS,n
miyazaki_howls_moving_castle,162,1,5,and,and,Man,CC,x
miyazaki_howls_moving_castle,162,1,6,wizards,wizards,Man,NNS,n
miyazaki_howls_moving_castle,162,1,7,out,out,Man,RP,x
miyazaki_howls_moving_castle,162,1,8,there,there,Man,RB,r
miyazaki_howls_moving_castle,163,0,0,Thank,thank,Sophie,NNP,n
miyazaki_howls_moving_castle,163,0,1,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,163,1,0,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,163,1,1,ll,ll,Sophie,JJ,j
miyazaki_howls_moving_castle,163,1,2,keep,keep,Sophie,NN,n
miyazaki_howls_moving_castle,163,1,3,that,that,Sophie,IN,x
miyazaki_howls_moving_castle,163,1,4,in,in,Sophie,IN,x
miyazaki_howls_moving_castle,163,1,5,mind,mind,Sophie,NN,n
miyazaki_howls_moving_castle,164,0,0,She,she,Woman,PRP,x
miyazaki_howls_moving_castle,164,0,1,s,s,Woman,RB,r
miyazaki_howls_moving_castle,164,0,2,going,going,Woman,VBG,v
miyazaki_howls_moving_castle,164,0,3,to,to,Woman,TO,x
miyazaki_howls_moving_castle,164,0,4,the,the,Woman,DT,x
miyazaki_howls_moving_castle,164,0,5,Waste,waste,Woman,NN,n
miyazaki_howls_moving_castle,164,0,6,by,by,Woman,IN,x
miyazaki_howls_moving_castle,164,0,7,herself,herself,Woman,PRP,x
miyazaki_howls_moving_castle,165,0,0,Says,says,Man,VBZ,v
miyazaki_howls_moving_castle,165,0,1,she,she,Man,PRP,x
miyazaki_howls_moving_castle,165,0,2,s,s,Man,JJ,j
miyazaki_howls_moving_castle,165,0,3,looking,looking,Man,VBG,v
miyazaki_howls_moving_castle,165,0,4,for,for,Man,IN,x
miyazaki_howls_moving_castle,165,0,5,her,her,Man,PRP$,x
miyazaki_howls_moving_castle,165,0,6,younger,younger,Man,JJR,j
miyazaki_howls_moving_castle,165,0,7,sister,sister,Man,NN,n
miyazaki_howls_moving_castle,166,0,0,Haa…,haa,Sophie,NNP,n
miyazaki_howls_moving_castle,166,0,1,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,166,0,2,ll,ll,Sophie,RB,r
miyazaki_howls_moving_castle,166,0,3,never,never,Sophie,RB,r
miyazaki_howls_moving_castle,166,0,4,get,get,Sophie,VB,v
miyazaki_howls_moving_castle,166,0,5,there,there,Sophie,RB,r
miyazaki_howls_moving_castle,166,0,6,with,with,Sophie,IN,x
miyazaki_howls_moving_castle,166,0,7,these,these,Sophie,DT,x
miyazaki_howls_moving_castle,166,0,8,legs,legs,Sophie,NNS,n
miyazaki_howls_moving_castle,167,0,0,At,at,Sophie,IN,x
miyazaki_howls_moving_castle,167,0,1,least,least,Sophie,JJS,j
miyazaki_howls_moving_castle,167,0,2,my,my,Sophie,PRP$,x
miyazaki_howls_moving_castle,167,0,3,teeth,teeth,Sophie,NNS,n
miyazaki_howls_moving_castle,167,0,4,haven,haven,Sophie,RB,r
miyazaki_howls_moving_castle,167,0,5,t,t,Sophie,JJ,j
miyazaki_howls_moving_castle,167,0,6,fallen,fallen,Sophie,VBN,v
miyazaki_howls_moving_castle,167,0,7,out,out,Sophie,RP,x
miyazaki_howls_moving_castle,167,0,8,yet,yet,Sophie,RB,r
miyazaki_howls_moving_castle,168,0,0,That,that,Sophie,DT,x
miyazaki_howls_moving_castle,168,0,1,would,would,Sophie,MD,x
miyazaki_howls_moving_castle,168,0,2,make,make,Sophie,VB,v
miyazaki_howls_moving_castle,168,0,3,a,a,Sophie,DT,x
miyazaki_howls_moving_castle,168,0,4,nice,nice,Sophie,JJ,j
miyazaki_howls_moving_castle,168,0,5,cane…,cane,Sophie,NN,n
miyazaki_howls_moving_castle,169,0,0,Up,up,Sophie,IN,x
miyazaki_howls_moving_castle,169,0,1,we,we,Sophie,PRP,x
miyazaki_howls_moving_castle,169,0,2,go…,go,Sophie,VBP,v
miyazaki_howls_moving_castle,169,0,3,Ohh…,ohh,Sophie,NNP,n
miyazaki_howls_moving_castle,169,0,4,Mm…,mm,Sophie,NNP,n
miyazaki_howls_moving_castle,170,0,0,Oh,oh,Sophie,UH,x
miyazaki_howls_moving_castle,170,0,1,might,might,Sophie,MD,x
miyazaki_howls_moving_castle,170,0,2,be,be,Sophie,VB,v
miyazaki_howls_moving_castle,170,0,3,too,too,Sophie,RB,r
miyazaki_howls_moving_castle,170,0,4,big…,big,Sophie,JJ,j
miyazaki_howls_moving_castle,170,0,5,Mmm…,mmm,Sophie,NNP,n
miyazaki_howls_moving_castle,170,0,6,Oh…,oh,Sophie,NNP,n
miyazaki_howls_moving_castle,171,0,0,Ohh…,ohh,Sophie,NNP,n
miyazaki_howls_moving_castle,171,0,1,Oh…,oh,Sophie,NNP,n
miyazaki_howls_moving_castle,171,0,2,Mmm,mmm,Sophie,NNP,n
miyazaki_howls_moving_castle,171,1,0,Ah…,ah,Sophie,NN,n
miyazaki_howls_moving_castle,172,0,0,This,this,Sophie,DT,x
miyazaki_howls_moving_castle,172,0,1,is,is,Sophie,VBZ,v
miyazaki_howls_moving_castle,172,0,2,one,one,Sophie,CD,x
miyazaki_howls_moving_castle,172,0,3,stubborn,stubborn,Sophie,NN,n
miyazaki_howls_moving_castle,172,0,4,branch…,branch,Sophie,NN,n
miyazaki_howls_moving_castle,173,0,0,You,you,Sophie,PRP,x
miyazaki_howls_moving_castle,173,0,1,re,re,Sophie,JJ,j
miyazaki_howls_moving_castle,173,0,2,not,not,Sophie,RB,r
miyazaki_howls_moving_castle,173,0,3,getting,getting,Sophie,VBG,v
miyazaki_howls_moving_castle,173,0,4,the,the,Sophie,DT,x
miyazaki_howls_moving_castle,173,0,5,best,best,Sophie,JJS,j
miyazaki_howls_moving_castle,173,0,6,of,of,Sophie,IN,x
miyazaki_howls_moving_castle,173,0,7,this,this,Sophie,DT,x
miyazaki_howls_moving_castle,173,0,8,old,old,Sophie,JJ,j
miyazaki_howls_moving_castle,173,0,9,lady,lady,Sophie,NN,n
miyazaki_howls_moving_castle,174,0,0,Mmmm,mmmm,Sophie,NN,n
miyazaki_howls_moving_castle,175,0,0,Oh…,oh,Sophie,NN,n
miyazaki_howls_moving_castle,176,0,0,Just,just,Sophie,RB,r
miyazaki_howls_moving_castle,176,0,1,a,a,Sophie,DT,x
miyazaki_howls_moving_castle,176,0,2,scarecrow,scarecrow,Sophie,NN,n
miyazaki_howls_moving_castle,176,1,0,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,176,1,1,was,was,Sophie,VBD,v
miyazaki_howls_moving_castle,176,1,2,afraid,afraid,Sophie,JJ,j
miyazaki_howls_moving_castle,176,1,3,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,176,1,4,were,were,Sophie,VBD,v
miyazaki_howls_moving_castle,176,1,5,one,one,Sophie,CD,x
miyazaki_howls_moving_castle,176,1,6,of,of,Sophie,IN,x
miyazaki_howls_moving_castle,176,1,7,those,those,Sophie,DT,x
miyazaki_howls_moving_castle,176,1,8,blob,blob,Sophie,JJ,j
miyazaki_howls_moving_castle,176,1,9,men,men,Sophie,NNS,n
miyazaki_howls_moving_castle,177,0,0,But,but,Sophie,CC,x
miyazaki_howls_moving_castle,177,0,1,how,how,Sophie,WRB,x
miyazaki_howls_moving_castle,177,0,2,are,are,Sophie,VBP,v
miyazaki_howls_moving_castle,177,0,3,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,177,0,4,standing,standing,Sophie,VBG,v
miyazaki_howls_moving_castle,177,0,5,on,on,Sophie,IN,x
miyazaki_howls_moving_castle,177,0,6,your,your,Sophie,PRP$,x
miyazaki_howls_moving_castle,177,0,7,own,own,Sophie,JJ,j
miyazaki_howls_moving_castle,177,0,8,like,like,Sophie,IN,x
miyazaki_howls_moving_castle,177,0,9,that,that,Sophie,DT,x
miyazaki_howls_moving_castle,178,0,0,Your,your,Sophie,PRP$,x
miyazaki_howls_moving_castle,178,0,1,head,head,Sophie,NN,n
miyazaki_howls_moving_castle,178,0,2,s,s,Sophie,VBD,v
miyazaki_howls_moving_castle,178,0,3,a,a,Sophie,DT,x
miyazaki_howls_moving_castle,178,0,4,turnip,turnip,Sophie,NN,n
miyazaki_howls_moving_castle,178,1,0,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,178,1,1,ve,ve,Sophie,JJ,j
miyazaki_howls_moving_castle,178,1,2,always,always,Sophie,RB,r
miyazaki_howls_moving_castle,178,1,3,hated,hated,Sophie,VBN,v
miyazaki_howls_moving_castle,178,1,4,turnips,turnips,Sophie,NNS,n
miyazaki_howls_moving_castle,178,1,5,ever,ever,Sophie,RB,r
miyazaki_howls_moving_castle,178,1,6,since,since,Sophie,IN,x
miyazaki_howls_moving_castle,178,1,7,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,178,1,8,was,was,Sophie,VBD,v
miyazaki_howls_moving_castle,178,1,9,little,little,Sophie,JJ,j
miyazaki_howls_moving_castle,178,2,0,At,at,Sophie,IN,x
miyazaki_howls_moving_castle,178,2,1,least,least,Sophie,JJS,j
miyazaki_howls_moving_castle,178,2,2,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,178,2,3,re,re,Sophie,NNS,n
miyazaki_howls_moving_castle,178,2,4,not,not,Sophie,RB,r
miyazaki_howls_moving_castle,179,0,0,upside,upside,Sophie,RB,r
miyazaki_howls_moving_castle,179,0,1,down,down,Sophie,RB,r
miyazaki_howls_moving_castle,179,0,2,now,now,Sophie,RB,r
miyazaki_howls_moving_castle,180,0,0,So,so,Sophie,RB,r
miyazaki_howls_moving_castle,180,0,1,long,long,Sophie,RB,r
miyazaki_howls_moving_castle,181,0,0,It,it,Sophie,PRP,x
miyazaki_howls_moving_castle,181,0,1,s,s,Sophie,RB,r
miyazaki_howls_moving_castle,181,0,2,too,too,Sophie,RB,r
miyazaki_howls_moving_castle,181,0,3,cold…,cold,Sophie,JJ,j
miyazaki_howls_moving_castle,182,0,0,And,and,Sophie,CC,x
miyazaki_howls_moving_castle,182,0,1,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,182,0,2,can,can,Sophie,MD,x
miyazaki_howls_moving_castle,182,0,3,still,still,Sophie,RB,r
miyazaki_howls_moving_castle,182,0,4,see,see,Sophie,VB,v
miyazaki_howls_moving_castle,182,0,5,the,the,Sophie,DT,x
miyazaki_howls_moving_castle,182,0,6,town,town,Sophie,NN,n
miyazaki_howls_moving_castle,182,1,0,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,182,1,1,ve,ve,Sophie,JJ,j
miyazaki_howls_moving_castle,182,1,2,barely,barely,Sophie,RB,r
miyazaki_howls_moving_castle,182,1,3,moved,moved,Sophie,VBN,v
miyazaki_howls_moving_castle,183,0,0,Hm,hm,Sophie,NNP,n
miyazaki_howls_moving_castle,184,0,0,Go,go,Sophie,VB,v
miyazaki_howls_moving_castle,184,0,1,away,away,Sophie,RP,x
miyazaki_howls_moving_castle,184,1,0,Quit,quit,Sophie,NN,n
miyazaki_howls_moving_castle,184,1,1,following,following,Sophie,VBG,v
miyazaki_howls_moving_castle,184,1,2,me,me,Sophie,PRP,x
miyazaki_howls_moving_castle,184,2,0,There,there,Sophie,EX,x
miyazaki_howls_moving_castle,184,2,1,s,s,Sophie,VBD,v
miyazaki_howls_moving_castle,184,2,2,no,no,Sophie,DT,x
miyazaki_howls_moving_castle,184,2,3,need,need,Sophie,NN,n
miyazaki_howls_moving_castle,184,2,4,to,to,Sophie,TO,x
miyazaki_howls_moving_castle,184,2,5,thank,thank,Sophie,VB,v
miyazaki_howls_moving_castle,184,2,6,me,me,Sophie,PRP,x
miyazaki_howls_moving_castle,184,3,0,You,you,Sophie,PRP,x
miyazaki_howls_moving_castle,184,3,1,don,don,Sophie,VBP,v
miyazaki_howls_moving_castle,184,3,2,t,t,Sophie,NN,n
miyazaki_howls_moving_castle,184,3,3,owe,owe,Sophie,VBP,v
miyazaki_howls_moving_castle,184,3,4,me,me,Sophie,PRP,x
miyazaki_howls_moving_castle,184,3,5,a,a,Sophie,DT,x
miyazaki_howls_moving_castle,184,3,6,thing,thing,Sophie,NN,n
miyazaki_howls_moving_castle,185,0,0,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,185,0,1,m,m,Sophie,JJ,j
miyazaki_howls_moving_castle,185,0,2,sure,sure,Sophie,NN,n
miyazaki_howls_moving_castle,185,0,3,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,185,0,4,have,have,Sophie,VBP,v
miyazaki_howls_moving_castle,185,0,5,some,some,Sophie,DT,x
miyazaki_howls_moving_castle,185,0,6,kind,kind,Sophie,NN,n
miyazaki_howls_moving_castle,185,0,7,of,of,Sophie,IN,x
miyazaki_howls_moving_castle,185,0,8,spell,spell,Sophie,NN,n
miyazaki_howls_moving_castle,185,0,9,on,on,Sophie,IN,x
miyazaki_howls_moving_castle,185,0,10,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,185,0,11,and,and,Sophie,CC,x
miyazaki_howls_moving_castle,185,0,12,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,185,0,13,ve,ve,Sophie,NNS,n
miyazaki_howls_moving_castle,185,0,14,had,had,Sophie,VBD,v
miyazaki_howls_moving_castle,185,0,15,more,more,Sophie,RBR,r
miyazaki_howls_moving_castle,185,0,16,than,than,Sophie,IN,x
miyazaki_howls_moving_castle,185,0,17,enough,enough,Sophie,RB,r
miyazaki_howls_moving_castle,185,0,18,of,of,Sophie,IN,x
miyazaki_howls_moving_castle,185,0,19,witches,witches,Sophie,NNS,n
miyazaki_howls_moving_castle,186,0,0,and,and,Sophie,CC,x
miyazaki_howls_moving_castle,186,0,1,spells,spells,Sophie,NNS,n
miyazaki_howls_moving_castle,187,0,0,So,so,Sophie,RB,r
miyazaki_howls_moving_castle,187,0,1,just,just,Sophie,RB,r
miyazaki_howls_moving_castle,187,0,2,go,go,Sophie,VB,v
miyazaki_howls_moving_castle,187,0,3,find,find,Sophie,RB,r
miyazaki_howls_moving_castle,187,0,4,some,some,Sophie,DT,x
miyazaki_howls_moving_castle,187,0,5,field,field,Sophie,NN,n
miyazaki_howls_moving_castle,187,0,6,and,and,Sophie,CC,x
miyazaki_howls_moving_castle,187,0,7,stand,stand,Sophie,VBP,v
miyazaki_howls_moving_castle,187,0,8,in,in,Sophie,IN,x
miyazaki_howls_moving_castle,187,0,9,it,it,Sophie,PRP,x
miyazaki_howls_moving_castle,188,0,0,Oh…,oh,Sophie,NNP,n
miyazaki_howls_moving_castle,188,0,1,Oh…,oh,Sophie,NNP,n
miyazaki_howls_moving_castle,189,0,0,Oh…,oh,Sophie,NN,n
miyazaki_howls_moving_castle,190,0,0,Thank,thank,Sophie,NNP,n
miyazaki_howls_moving_castle,190,0,1,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,190,1,0,This,this,Sophie,DT,x
miyazaki_howls_moving_castle,190,1,1,can,can,Sophie,MD,x
miyazaki_howls_moving_castle,190,1,2,is,is,Sophie,VBZ,v
miyazaki_howls_moving_castle,190,1,3,perfect,perfect,Sophie,JJ,j
miyazaki_howls_moving_castle,190,2,0,It,it,Sophie,PRP,x
miyazaki_howls_moving_castle,190,2,1,s,s,Sophie,JJ,j
miyazaki_howls_moving_castle,190,2,2,just,just,Sophie,RB,r
miyazaki_howls_moving_castle,190,2,3,what,what,Sophie,WP,x
miyazaki_howls_moving_castle,190,2,4,I,i,Sophie,PRP,x
miyazaki_howls_moving_castle,190,2,5,need,need,Sophie,VBP,v
miyazaki_howls_moving_castle,190,3,0,If,if,Sophie,IN,x
miyazaki_howls_moving_castle,190,3,1,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,190,3,2,d,d,Sophie,NNS,n
miyazaki_howls_moving_castle,190,3,3,like,like,Sophie,IN,x
miyazaki_howls_moving_castle,190,3,4,to,to,Sophie,TO,x
miyazaki_howls_moving_castle,190,3,5,do,do,Sophie,VB,v
miyazaki_howls_moving_castle,190,3,6,me,me,Sophie,PRP,x
miyazaki_howls_moving_castle,190,3,7,one,one,Sophie,CD,x
miyazaki_howls_moving_castle,190,3,8,more,more,Sophie,JJR,j
miyazaki_howls_moving_castle,190,3,9,favor,favor,Sophie,NN,n
miyazaki_howls_moving_castle,191,0,0,you,you,Sophie,PRP,x
miyazaki_howls_moving_castle,191,0,1,run,run,Sophie,VBP,v
miyazaki_howls_moving_castle,191,0,2,off,off,Sophie,RB,r
miyazaki_howls_moving_castle,191,0,3,and,and,Sophie,CC,x
miyazaki_howls_moving_castle,191,0,4,find,find,Sophie,VB,v
miyazaki_howls_moving_castle,191,0,5,me,me,Sophie,PRP,x
